date,gamePk,status,homeTeam,awayTeam,homeScore,awayScore,venueName,homeStartingPitcherId,homeStartingPitcherName,awayStartingPitcherId,awayStartingPitcherName
2023-07-26,717245,Final,PHI,BAL,6,4,Citizens Bank Park,,Ranger Suárez,,Kyle Bradish
2023-07-26,717248,Final,NYY,NYM,3,1,Yankee Stadium,,Carlos Rodón,,Jose Quintana
2023-07-26,717242,Final,BOS,ATL,5,3,Fenway Park,,Brayan Bello,,Spencer Strider
2023-07-26,717239,Final,HOU,TEX,5,13,Minute Maid Park,,Framber Valdez,,Andrew Heaney
2023-07-26,717240,Final,CWS,CHC,7,10,Guaranteed Rate Field,,Lance Lynn,,Marcus Stroman
2023-07-26,717251,Final,SF,ATH,8,3,Oracle Park,,Ryan Walker,,Hogan Harris
2023-07-27,717243,Final,DET,LAA,0,6,Comerica Park,,Michael Lorenzen,,Shohei Ohtani
2023-07-27,717247,Final,DET,LAA,4,11,Comerica Park,,Matt Manning,,Patrick Sandoval
2023-07-27,717241,Final,NYM,WSH,2,1,Citi Field,,Kodai Senga,,Josiah Gray
2023-07-27,717238,Final,STL,CHC,3,10,Busch Stadium,,Miles Mikolas,,Justin Steele
2023-07-27,717233,Final,CWS,CLE,3,6,Guaranteed Rate Field,,Dylan Cease,,Tanner Bibee
2023-07-28,717236,Final,MIA,DET,6,5,loanDepot park,,Braxton Garrett,,Reese Olson
2023-07-28,717234,Final,PIT,PHI,1,2,PNC Park,,Mitch Keller,,Zack Wheeler
2023-07-28,717237,Final,BAL,NYY,1,0,Oriole Park at Camden Yards,,Grayson Rodriguez,,Gerrit Cole
2023-07-28,717235,Final,TOR,LAA,4,1,Rogers Centre,,Kevin Gausman,,Lucas Giolito
2023-07-28,717230,Final,NYM,WSH,5,1,Citi Field,,Max Scherzer,,MacKenzie Gore
2023-07-28,717228,Final,CWS,CLE,3,0,Guaranteed Rate Field,,Touki Toussaint,,Xzavion Curry
2023-07-28,717231,Final,ATL,MIL,10,7,Truist Park,,Yonny Chirinos,,Adrian Houser
2023-07-28,717229,Final,HOU,TB,3,4,Minute Maid Park,,Cristian Javier,,Shane McClanahan
2023-07-28,717232,Final,KC,MIN,8,5,Kauffman Stadium,,Brady Singer,,Sonny Gray
2023-07-28,717226,Final,STL,CHC,2,3,Busch Stadium,,Jordan Montgomery,,Hayden Wesneski
2023-07-28,717227,Final,COL,ATH,5,8,Coors Field,,Kyle Freeland,,JP Sears
2023-07-28,717223,Final,AZ,SEA,2,5,Chase Field,,Tommy Henry,,Logan Gilbert
2023-07-28,717224,Final,SD,TEX,7,1,Petco Park,,Joe Musgrove,,Dane Dunning
2023-07-28,717225,Final,LAD,CIN,5,6,Dodger Stadium,,Bobby Miller,,Brandon Williamson
2023-07-28,717220,Final,SF,BOS,2,3,Oracle Park,,Logan Webb,,Kutter Crawford
2023-07-29,717222,Final,TOR,LAA,6,1,Rogers Centre,,Alek Manoah,,Reid Detmers
2023-07-29,717218,Final,MIA,DET,0,5,loanDepot park,,Johnny Cueto,,Beau Brieske
2023-07-29,717216,Final,PIT,PHI,7,6,PNC Park,,Quinn Priester,,Aaron Nola
2023-07-29,717215,Final,NYM,WSH,6,11,Citi Field,,Carlos Carrasco,,Patrick Corbin
2023-07-29,717207,Final,KC,MIN,10,7,Kauffman Stadium,,Jordan Lyles,,Bailey Ober
2023-07-29,717217,Final,CWS,CLE,7,2,Guaranteed Rate Field,,Mike Clevinger,,Logan Allen
2023-07-29,717221,Final,SF,BOS,3,2,Oracle Park,,Ryan Walker,,James Paxton
2023-07-29,717213,Final,STL,CHC,1,5,Busch Stadium,,Adam Wainwright,,Jameson Taillon
2023-07-29,717214,Final,HOU,TB,17,4,Minute Maid Park,,Hunter Brown,,Taj Bradley
2023-07-29,717219,Final,BAL,NYY,3,8,Oriole Park at Camden Yards,,Tyler Wells,,Clarke Schmidt
2023-07-29,717211,Final,ATL,MIL,11,5,Truist Park,,Bryce Elder,,Julio Teheran
2023-07-29,717212,Final,COL,ATH,3,11,Coors Field,,Chris Flexen,,Paul Blackburn
2023-07-29,717210,Final,AZ,SEA,4,3,Chase Field,,Brandon Pfaadt,,Bryan Woo
2023-07-29,717209,Final,SD,TEX,4,0,Petco Park,,Yu Darvish,,Martín Pérez
2023-07-29,717205,Final,LAD,CIN,3,2,Dodger Stadium,,Emmet Sheehan,,Luke Weaver
2023-07-30,717201,Final,TOR,LAA,2,3,Rogers Centre,,José Berríos,,Tyler Anderson
2023-07-30,717208,Final,PIT,PHI,6,4,PNC Park,,Rich Hill,,Cristopher Sánchez
2023-07-30,717206,Final,ATL,MIL,8,6,Truist Park,,AJ Smith-Shawver,,Colin Rea
2023-07-30,717203,Final,NYM,WSH,5,2,Citi Field,,Justin Verlander,,Trevor Williams
2023-07-30,717202,Final,MIA,DET,8,6,loanDepot park,,Jesús Luzardo,,Tarik Skubal
2023-07-30,717196,Final,HOU,TB,2,8,Minute Maid Park,,Brandon Bielak,,Zack Littell
2023-07-30,717198,Final,KC,MIN,2,1,Kauffman Stadium,,Ryan Yarbrough,,Kenta Maeda
2023-07-30,717204,Final,CWS,CLE,0,5,Guaranteed Rate Field,,Michael Kopech,,Aaron Civale
2023-07-30,717195,Final,STL,CHC,3,0,Busch Stadium,,Steven Matz,,Kyle Hendricks
2023-07-30,717199,Final,COL,ATH,2,0,Coors Field,,Ty Blach,,Luis Medina
2023-07-30,717197,Final,SF,BOS,4,3,Oracle Park,,Scott Alexander,,Brennan Bernardino
2023-07-30,717194,Final,LAD,CIN,0,9,Dodger Stadium,,Michael Grove,,Graham Ashcraft
2023-07-30,717193,Final,AZ,SEA,0,4,Chase Field,,Merrill Kelly,,Luis Castillo
2023-07-30,717191,Final,SD,TEX,5,3,Petco Park,,Blake Snell,,Cody Bradford
2023-07-30,717200,Final,BAL,NYY,9,3,Oriole Park at Camden Yards,,Dean Kremer,,Luis Severino
2023-07-31,717189,Final,MIA,PHI,2,4,loanDepot park,,Edward Cabrera,,Taijuan Walker
2023-07-31,717185,Final,NYY,TB,1,5,Yankee Stadium,,Jhony Brito,,Tyler Glasnow
2023-07-31,717192,Final,WSH,MIL,5,3,Nationals Park,,Jake Irvin,,Corbin Burnes
2023-07-31,717186,Final,TOR,BAL,2,4,Rogers Centre,,Chris Bassitt,,Kyle Gibson
2023-07-31,717187,Final,ATL,LAA,1,4,Truist Park,,Charlie Morton,,Chase Silseth
2023-07-31,717188,Final,CHC,CIN,5,6,Wrigley Field,,Marcus Stroman,,Andrew Abbott
2023-07-31,717184,Final,HOU,CLE,7,3,Minute Maid Park,,J.P. France,,Noah Syndergaard
2023-07-31,717179,Final,COL,SD,4,3,Coors Field,,Austin Gomber,,Seth Lugo
2023-07-31,717181,Final,SEA,BOS,6,2,T-Mobile Park,,George Kirby,,Nick Pivetta
2023-07-31,717190,Final,SF,AZ,3,4,Oracle Park,,Jakob Junis,,Ryne Nelson
2023-08-01,717182,Final,MIA,PHI,1,3,loanDepot park,,Sandy Alcantara,,Ranger Suárez
2023-08-01,717178,Final,PIT,DET,4,1,PNC Park,,Johan Oviedo,,Matt Manning
2023-08-01,717175,Final,NYY,TB,2,5,Yankee Stadium,,Carlos Rodón,,Zach Eflin
2023-08-01,717183,Final,WSH,MIL,4,6,Nationals Park,,Josiah Gray,,Freddy Peralta
2023-08-01,717177,Final,TOR,BAL,3,13,Rogers Centre,,Hyun Jin Ryu,,Kyle Bradish
2023-08-01,717176,Final,ATL,LAA,5,1,Truist Park,,Spencer Strider,,Patrick Sandoval
2023-08-01,717174,Final,STL,MIN,2,3,Busch Stadium,,Miles Mikolas,,Pablo López
2023-08-01,717173,Final,CHC,CIN,20,9,Wrigley Field,,Justin Steele,,Ben Lively
2023-08-01,717168,Final,TEX,CWS,2,0,Globe Life Field,,Andrew Heaney,,Jesse Scholtens
2023-08-01,717172,Final,HOU,CLE,2,0,Minute Maid Park,,Framber Valdez,,Gavin Williams
2023-08-01,717170,Final,KC,NYM,7,6,Kauffman Stadium,,Zack Greinke,,Jose Quintana
2023-08-01,717169,Final,COL,SD,5,8,Coors Field,,Peter Lambert,,Pedro Avila
2023-08-01,717167,Final,SEA,BOS,4,6,T-Mobile Park,,Bryce Miller,,Brayan Bello
2023-08-01,717180,Final,SF,AZ,4,3,Oracle Park,,Alex Cobb,,Zac Gallen
2023-08-01,717171,Final,LAD,ATH,7,3,Dodger Stadium,,Lance Lynn,,Ken Waldichuk
2023-08-02,717165,Final,ATL,LAA,12,5,Truist Park,,Yonny Chirinos,,Lucas Giolito
2023-08-02,717166,Final,PIT,DET,3,6,PNC Park,,Osvaldo Bido,,Eduardo Rodriguez
2023-08-02,717162,Final,WSH,MIL,3,2,Nationals Park,,MacKenzie Gore,,Wade Miley
2023-08-02,717163,Final,HOU,CLE,3,2,Minute Maid Park,,Ronel Blanco,,Tanner Bibee
2023-08-02,717158,Final,COL,SD,1,11,Coors Field,,Kyle Freeland,,Nick Martinez
2023-08-02,717161,Final,SEA,BOS,6,3,T-Mobile Park,,Logan Gilbert,,Kutter Crawford
2023-08-02,717159,Final,MIA,PHI,9,8,loanDepot park,,Braxton Garrett,,Zack Wheeler
2023-08-02,717160,Final,NYY,TB,7,2,Yankee Stadium,,Gerrit Cole,,Shane McClanahan
2023-08-02,717157,Final,TOR,BAL,4,1,Rogers Centre,,Yusei Kikuchi,,Grayson Rodriguez
2023-08-02,717155,Final,STL,MIN,7,3,Busch Stadium,,Dakota Hudson,,Joe Ryan
2023-08-02,717153,Final,CHC,CIN,16,6,Wrigley Field,,Drew Smyly,,Brandon Williamson
2023-08-02,717152,Final,TEX,CWS,11,1,Globe Life Field,,Dane Dunning,,Dylan Cease
2023-08-02,717156,Final,KC,NYM,4,0,Kauffman Stadium,,Cole Ragans,,Kodai Senga
2023-08-02,717164,Final,SF,AZ,4,2,Oracle Park,,Logan Webb,,Slade Cecconi
2023-08-02,717154,Final,LAD,ATH,10,1,Dodger Stadium,,Tony Gonsolin,,Hogan Harris
2023-08-03,717147,Final,MIA,PHI,2,4,loanDepot park,,Johnny Cueto,,Michael Lorenzen
2023-08-03,717149,Final,TEX,CWS,5,3,Globe Life Field,,Max Scherzer,,Touki Toussaint
2023-08-03,717148,Final,KC,NYM,9,2,Kauffman Stadium,,Brady Singer,,Carlos Carrasco
2023-08-03,717150,Final,TOR,BAL,1,6,Rogers Centre,,Kevin Gausman,,Jack Flaherty
2023-08-03,717151,Final,SF,AZ,1,0,Oracle Park,,Scott Alexander,,Brandon Pfaadt
2023-08-03,717142,Final,NYY,HOU,4,3,Yankee Stadium,,Clarke Schmidt,,Cristian Javier
2023-08-03,717143,Final,MIL,PIT,14,1,American Family Field,,Adrian Houser,,Mitch Keller
2023-08-03,717145,Final,STL,MIN,3,5,Busch Stadium,,Matthew Liberatore,,Sonny Gray
2023-08-03,717146,Final,CHC,CIN,5,3,Wrigley Field,,Jameson Taillon,,Luke Weaver
2023-08-03,717144,Final,LAA,SEA,3,5,Angel Stadium,,Shohei Ohtani,,Bryan Woo
2023-08-03,717137,Final,LAD,ATH,8,2,Dodger Stadium,,Julio Urías,,JP Sears
2023-08-04,717141,Final,CHC,ATL,0,8,Wrigley Field,,Kyle Hendricks,,Max Fried
2023-08-04,717139,Final,CIN,WSH,3,6,Great American Ball Park,,Graham Ashcraft,,Patrick Corbin
2023-08-04,717135,Final,DET,TB,0,8,Comerica Park,,Reese Olson,,Zack Littell
2023-08-04,717134,Final,BAL,NYM,10,3,Oriole Park at Camden Yards,,Dean Kremer,,David Peterson
2023-08-04,717140,Final,PHI,KC,5,7,Citizens Bank Park,,Aaron Nola,,Jordan Lyles
2023-08-04,717138,Final,NYY,HOU,3,7,Yankee Stadium,,Luis Severino,,Hunter Brown
2023-08-04,717136,Final,BOS,TOR,3,7,Fenway Park,,James Paxton,,Alek Manoah
2023-08-04,717132,Final,CLE,CWS,4,2,Progressive Field,,Logan Allen,,Mike Clevinger
2023-08-04,717133,Final,TEX,MIA,6,2,Globe Life Field,,Jordan Montgomery,,Jesús Luzardo
2023-08-04,717128,Final,MIN,AZ,3,2,Target Field,,Bailey Ober,,Merrill Kelly
2023-08-04,717131,Final,MIL,PIT,4,8,American Family Field,,Colin Rea,,Quinn Priester
2023-08-04,717127,Final,STL,COL,4,9,Busch Stadium,,Adam Wainwright,,Chris Flexen
2023-08-04,717130,Final,LAA,SEA,7,9,Angel Stadium,,Reid Detmers,,Luis Castillo
2023-08-04,717129,Final,SD,LAD,5,10,Petco Park,,Yu Darvish,,Bobby Miller
2023-08-05,717126,Final,NYY,HOU,3,1,Yankee Stadium,,Nestor Cortes,,Justin Verlander
2023-08-05,717122,Final,DET,TB,4,2,Comerica Park,,Tarik Skubal,,Aaron Civale
2023-08-05,717121,Final,CHC,ATL,8,6,Wrigley Field,,Javier Assad,,Bryce Elder
2023-08-05,717124,Final,TEX,MIA,9,8,Globe Life Field,,Jon Gray,,George Soriano
2023-08-05,717120,Final,CIN,WSH,3,7,Great American Ball Park,,Andrew Abbott,,Joan Adon
2023-08-05,717125,Final,BOS,TOR,4,5,Fenway Park,,John Schreiber,,José Berríos
2023-08-05,717123,Final,PHI,KC,9,6,Citizens Bank Park,,Cristopher Sánchez,,Alec Marsh
2023-08-05,717114,Final,BAL,NYM,7,3,Oriole Park at Camden Yards,,Kyle Gibson,,Tylor Megill
2023-08-05,717117,Final,ATH,SF,2,1,Oakland Coliseum,,Paul Blackburn,,Ross Stripling
2023-08-05,717118,Final,MIN,AZ,12,1,Target Field,,Kenta Maeda,,Ryne Nelson
2023-08-05,717115,Final,CLE,CWS,4,7,Progressive Field,,Noah Syndergaard,,Michael Kopech
2023-08-05,717116,Final,MIL,PIT,3,2,American Family Field,,Corbin Burnes,,Bailey Falter
2023-08-05,717119,Final,STL,COL,6,2,Busch Stadium,,Steven Matz,,Ty Blach
2023-08-05,717112,Final,SD,LAD,8,3,Petco Park,,Blake Snell,,Michael Grove
2023-08-05,717109,Final,LAA,SEA,2,3,Angel Stadium,,Tyler Anderson,,George Kirby
2023-08-06,717108,Final,CLE,CWS,3,5,Progressive Field,,Xzavion Curry,,Jesse Scholtens
2023-08-06,717107,Final,BAL,NYM,2,0,Oriole Park at Camden Yards,,Kyle Bradish,,Jose Quintana
2023-08-06,717111,Final,BOS,TOR,1,13,Fenway Park,,Brennan Bernardino,,Chris Bassitt
2023-08-06,717113,Final,PHI,KC,8,4,Citizens Bank Park,,Taijuan Walker,,Zack Greinke
2023-08-06,717110,Final,NYY,HOU,7,9,Yankee Stadium,,Carlos Rodón,,José Urquidy
2023-08-06,717104,Final,CIN,WSH,3,6,Great American Ball Park,,Lyon Richardson,,Jake Irvin
2023-08-06,717103,Final,DET,TB,6,10,Comerica Park,,Matt Manning,,Erasmo Ramírez
2023-08-06,717106,Final,MIN,AZ,5,3,Target Field,,Dallas Keuchel,,Zac Gallen
2023-08-06,717105,Final,MIL,PIT,1,4,American Family Field,,Brandon Woodruff,,Johan Oviedo
2023-08-06,717099,Final,STL,COL,0,1,Busch Stadium,,Zack Thompson,,Austin Gomber
2023-08-06,717098,Final,CHC,ATL,6,4,Wrigley Field,,Justin Steele,,Charlie Morton
2023-08-06,717102,Final,TEX,MIA,6,0,Globe Life Field,,Andrew Heaney,,Sandy Alcantara
2023-08-06,717101,Final,LAA,SEA,2,3,Angel Stadium,,Chase Silseth,,Bryce Miller
2023-08-06,717100,Final,ATH,SF,8,6,Oakland Coliseum,,Luis Medina,,Alex Cobb
2023-08-06,717093,Final,SD,LAD,2,8,Petco Park,,Rich Hill,,Lance Lynn
2023-08-07,717094,Final,SD,LAD,7,13,Petco Park,,Seth Lugo,,Tony Gonsolin
2023-08-07,717091,Final,DET,MIN,3,9,Comerica Park,,Joey Wentz,,Pablo López
2023-08-07,717097,Final,CIN,MIA,5,2,Great American Ball Park,,Brandon Williamson,,Eury Pérez
2023-08-07,717095,Final,PIT,ATL,7,6,PNC Park,,Osvaldo Bido,,Spencer Strider
2023-08-07,717089,Final,BOS,KC,6,2,Fenway Park,,Brayan Bello,,Cole Ragans
2023-08-07,717092,Final,NYM,CHC,11,2,Citi Field,,Kodai Senga,,Drew Smyly
2023-08-07,717087,Final,CLE,TOR,1,3,Progressive Field,,Gavin Williams,,Hyun Jin Ryu
2023-08-07,717088,Final,CWS,NYY,5,1,Guaranteed Rate Field,,Dylan Cease,,Gerrit Cole
2023-08-07,717086,Final,MIL,COL,12,1,American Family Field,,Freddy Peralta,,Peter Lambert
2023-08-07,717090,Final,LAA,SF,3,8,Angel Stadium,,Patrick Sandoval,,Logan Webb
2023-08-07,717081,Final,ATH,TEX,3,5,Oakland Coliseum,,Ken Waldichuk,,Dane Dunning
2023-08-08,717082,Final,PHI,WSH,8,4,Citizens Bank Park,,Zack Wheeler,,Trevor Williams
2023-08-08,717096,Final,PHI,WSH,4,5,Citizens Bank Park,,Ranger Suárez,,Josiah Gray
2023-08-08,717085,Final,TB,STL,4,2,Tropicana Field,,Zach Eflin,,Miles Mikolas
2023-08-08,717076,Final,DET,MIN,6,0,Comerica Park,,Eduardo Rodriguez,,Sonny Gray
2023-08-08,717083,Final,CIN,MIA,2,3,Great American Ball Park,,Luke Weaver,,Braxton Garrett
2023-08-08,717084,Final,BAL,HOU,6,7,Oriole Park at Camden Yards,,Grayson Rodriguez,,Framber Valdez
2023-08-08,717079,Final,PIT,ATL,6,8,PNC Park,,Mitch Keller,,Yonny Chirinos
2023-08-08,717077,Final,BOS,KC,3,9,Fenway Park,,Kutter Crawford,,Brady Singer
2023-08-08,717080,Final,NYM,CHC,2,3,Citi Field,,Carlos Carrasco,,Jameson Taillon
2023-08-08,717074,Final,CLE,TOR,1,0,Progressive Field,,Tanner Bibee,,Yusei Kikuchi
2023-08-08,717075,Final,CWS,NYY,1,7,Guaranteed Rate Field,,Touki Toussaint,,Clarke Schmidt
2023-08-08,717078,Final,MIL,COL,3,7,American Family Field,,Wade Miley,,Kyle Freeland
2023-08-08,717068,Final,LAA,SF,7,5,Angel Stadium,,Lucas Giolito,,Scott Alexander
2023-08-08,717073,Final,AZ,LAD,4,5,Chase Field,,Brandon Pfaadt,,Julio Urías
2023-08-08,717072,Final,SEA,SD,2,0,T-Mobile Park,,Logan Gilbert,,Nick Martinez
2023-08-08,717069,Final,ATH,TEX,1,6,Oakland Coliseum,,JP Sears,,Max Scherzer
2023-08-09,717070,Final,CIN,MIA,4,5,Great American Ball Park,,Graham Ashcraft,,Johnny Cueto
2023-08-09,717065,Final,MIL,COL,7,6,American Family Field,,Adrian Houser,,Chris Flexen
2023-08-09,717063,Final,ATH,TEX,2,0,Oakland Coliseum,,Austin Pruitt,,Jordan Montgomery
2023-08-09,717064,Final,TB,STL,4,6,Tropicana Field,,Jalen Beeks,,Dakota Hudson
2023-08-09,717061,Final,DET,MIN,9,5,Comerica Park,,Alex Faedo,,Bailey Ober
2023-08-09,717066,Final,PHI,WSH,7,0,Citizens Bank Park,,Michael Lorenzen,,MacKenzie Gore
2023-08-09,717067,Final,BAL,HOU,2,8,Oriole Park at Camden Yards,,Jack Flaherty,,Cristian Javier
2023-08-09,717058,Final,PIT,ATL,5,6,PNC Park,,Quinn Priester,,Max Fried
2023-08-09,717059,Final,BOS,KC,4,3,Fenway Park,,Nick Pivetta,,Jordan Lyles
2023-08-09,717062,Final,NYM,CHC,4,3,Citi Field,,David Peterson,,Kyle Hendricks
2023-08-09,717060,Final,CLE,TOR,0,1,Progressive Field,,Logan Allen,,Kevin Gausman
2023-08-09,717054,Final,CWS,NYY,9,2,Guaranteed Rate Field,,Mike Clevinger,,Ian Hamilton
2023-08-09,717071,Final,LAA,SF,4,1,Angel Stadium,,Shohei Ohtani,,Ryan Walker
2023-08-09,717057,Final,AZ,LAD,0,2,Chase Field,,Merrill Kelly,,Bobby Miller
2023-08-09,717055,Final,SEA,SD,6,1,T-Mobile Park,,Emerson Hancock,,Yu Darvish
2023-08-10,717053,Final,BAL,HOU,5,4,Oriole Park at Camden Yards,,Dean Kremer,,Hunter Brown
2023-08-10,717056,Final,PIT,ATL,7,5,PNC Park,,Bailey Falter,,Bryce Elder
2023-08-10,717052,Final,CLE,TOR,4,3,Progressive Field,,Noah Syndergaard,,Alek Manoah
2023-08-10,717050,Final,DET,MIN,3,0,Comerica Park,,Reese Olson,,Kenta Maeda
2023-08-10,717048,Final,TB,STL,2,5,Tropicana Field,,Zack Littell,,Matthew Liberatore
2023-08-10,717049,Final,PHI,WSH,6,2,Citizens Bank Park,,Aaron Nola,,Patrick Corbin
2023-08-10,717051,Final,BOS,KC,2,0,Fenway Park,,James Paxton,,Austin Cox
2023-08-10,717045,Final,LAD,COL,2,1,Dodger Stadium,,Clayton Kershaw,,Ty Blach
2023-08-11,717038,Final,TB,CLE,9,8,Tropicana Field,,Aaron Civale,,Xzavion Curry
2023-08-11,717047,Final,MIA,NYY,4,9,loanDepot park,,Jesús Luzardo,,Ian Hamilton
2023-08-11,717043,Final,WSH,ATH,8,2,Nationals Park,,Joan Adon,,Paul Blackburn
2023-08-11,717046,Final,PIT,CIN,2,9,PNC Park,,Johan Oviedo,,Andrew Abbott
